startTime,settlementDate,fuelType,actual_generation,cutoff_time,publishTime,forecast_generation,effective_horizon_hours,error_mw,abs_error_mw
2024-01-16 06:00:00+00:00,2024-01-16,WIND,7111,2024-01-16 02:00:00+00:00,2024-01-15 22:30:00+00:00,5992.0,7.5,-1119.0,1119.0
2024-01-16 06:30:00+00:00,2024-01-16,WIND,7196,2024-01-16 02:30:00+00:00,,,,,
2024-01-16 07:00:00+00:00,2024-01-16,WIND,7343,2024-01-16 03:00:00+00:00,2024-01-15 22:30:00+00:00,5964.0,8.5,-1379.0,1379.0
2024-01-16 07:30:00+00:00,2024-01-16,WIND,7266,2024-01-16 03:30:00+00:00,,,,,
2024-01-16 08:00:00+00:00,2024-01-16,WIND,7387,2024-01-16 04:00:00+00:00,2024-01-15 22:30:00+00:00,6519.0,9.5,-868.0,868.0
2024-01-16 08:30:00+00:00,2024-01-16,WIND,7590,2024-01-16 04:30:00+00:00,,,,,
2024-01-16 09:00:00+00:00,2024-01-16,WIND,7756,2024-01-16 05:00:00+00:00,2024-01-15 22:30:00+00:00,6893.0,10.5,-863.0,863.0
2024-01-16 09:30:00+00:00,2024-01-16,WIND,7674,2024-01-16 05:30:00+00:00,,,,,
2024-01-16 10:00:00+00:00,2024-01-16,WIND,7412,2024-01-16 06:00:00+00:00,2024-01-15 22:30:00+00:00,7566.0,11.5,154.0,154.0
2024-01-16 10:30:00+00:00,2024-01-16,WIND,7345,2024-01-16 06:30:00+00:00,,,,,
2024-01-16 11:00:00+00:00,2024-01-16,WIND,7463,2024-01-16 07:00:00+00:00,2024-01-15 22:30:00+00:00,8343.0,12.5,880.0,880.0
2024-01-16 11:30:00+00:00,2024-01-16,WIND,7449,2024-01-16 07:30:00+00:00,,,,,
2024-01-16 12:00:00+00:00,2024-01-16,WIND,7607,2024-01-16 08:00:00+00:00,2024-01-15 22:30:00+00:00,8919.0,13.5,1312.0,1312.0
2024-01-16 12:30:00+00:00,2024-01-16,WIND,8122,2024-01-16 08:30:00+00:00,,,,,
2024-01-16 13:00:00+00:00,2024-01-16,WIND,8206,2024-01-16 09:00:00+00:00,2024-01-15 22:30:00+00:00,8986.0,14.5,780.0,780.0
2024-01-16 13:30:00+00:00,2024-01-16,WIND,8607,2024-01-16 09:30:00+00:00,,,,,
2024-01-16 14:00:00+00:00,2024-01-16,WIND,9047,2024-01-16 10:00:00+00:00,2024-01-15 22:30:00+00:00,9354.0,15.5,307.0,307.0
2024-01-16 14:30:00+00:00,2024-01-16,WIND,9180,2024-01-16 10:30:00+00:00,,,,,
2024-01-16 15:00:00+00:00,2024-01-16,WIND,9603,2024-01-16 11:00:00+00:00,2024-01-15 22:30:00+00:00,9457.0,16.5,-146.0,146.0
2024-01-16 15:30:00+00:00,2024-01-16,WIND,10811,2024-01-16 11:30:00+00:00,,,,,
2024-01-16 16:00:00+00:00,2024-01-16,WIND,11451,2024-01-16 12:00:00+00:00,2024-01-15 22:30:00+00:00,9805.0,17.5,-1646.0,1646.0
2024-01-16 16:30:00+00:00,2024-01-16,WIND,12264,2024-01-16 12:30:00+00:00,,,,,
2024-01-16 17:00:00+00:00,2024-01-16,WIND,12975,2024-01-16 13:00:00+00:00,2024-01-15 22:30:00+00:00,10147.0,18.5,-2828.0,2828.0
2024-01-16 17:30:00+00:00,2024-01-16,WIND,12989,2024-01-16 13:30:00+00:00,,,,,
2024-01-16 18:00:00+00:00,2024-01-16,WIND,12865,2024-01-16 14:00:00+00:00,2024-01-15 22:30:00+00:00,10278.0,19.5,-2587.0,2587.0
2024-01-16 18:30:00+00:00,2024-01-16,WIND,13113,2024-01-16 14:30:00+00:00,,,,,
2024-01-16 19:00:00+00:00,2024-01-16,WIND,13083,2024-01-16 15:00:00+00:00,2024-01-15 22:30:00+00:00,10134.0,20.5,-2949.0,2949.0
2024-01-16 19:30:00+00:00,2024-01-16,WIND,13106,2024-01-16 15:30:00+00:00,,,,,
2024-01-16 20:00:00+00:00,2024-01-16,WIND,12888,2024-01-16 16:00:00+00:00,2024-01-15 22:30:00+00:00,10267.0,21.5,-2621.0,2621.0
2024-01-16 20:30:00+00:00,2024-01-16,WIND,12532,2024-01-16 16:30:00+00:00,,,,,
2024-01-16 21:00:00+00:00,2024-01-16,WIND,12042,2024-01-16 17:00:00+00:00,2024-01-16 15:30:00+00:00,11397.0,5.5,-645.0,645.0
2024-01-16 21:30:00+00:00,2024-01-16,WIND,11991,2024-01-16 17:30:00+00:00,,,,,
2024-01-16 22:00:00+00:00,2024-01-16,WIND,11610,2024-01-16 18:00:00+00:00,2024-01-16 15:30:00+00:00,11346.0,6.5,-264.0,264.0
2024-01-16 22:30:00+00:00,2024-01-16,WIND,11742,2024-01-16 18:30:00+00:00,,,,,
2024-01-16 23:00:00+00:00,2024-01-16,WIND,11622,2024-01-16 19:00:00+00:00,2024-01-16 18:30:00+00:00,11658.0,4.5,36.0,36.0
2024-01-16 23:30:00+00:00,2024-01-16,WIND,11388,2024-01-16 19:30:00+00:00,,,,,
2024-01-17 00:00:00+00:00,2024-01-17,WIND,10883,2024-01-16 20:00:00+00:00,2024-01-16 18:30:00+00:00,11697.0,5.5,814.0,814.0
2024-01-17 00:30:00+00:00,2024-01-17,WIND,10311,2024-01-16 20:30:00+00:00,,,,,
2024-01-17 01:00:00+00:00,2024-01-17,WIND,9675,2024-01-16 21:00:00+00:00,2024-01-16 18:30:00+00:00,11206.0,6.5,1531.0,1531.0
2024-01-17 01:30:00+00:00,2024-01-17,WIND,9320,2024-01-16 21:30:00+00:00,,,,,
2024-01-17 02:00:00+00:00,2024-01-17,WIND,9013,2024-01-16 22:00:00+00:00,2024-01-16 18:30:00+00:00,10616.0,7.5,1603.0,1603.0
2024-01-17 02:30:00+00:00,2024-01-17,WIND,8423,2024-01-16 22:30:00+00:00,,,,,
2024-01-17 03:00:00+00:00,2024-01-17,WIND,7573,2024-01-16 23:00:00+00:00,2024-01-16 22:30:00+00:00,9705.0,4.5,2132.0,2132.0
2024-01-17 03:30:00+00:00,2024-01-17,WIND,6710,2024-01-16 23:30:00+00:00,,,,,
2024-01-17 04:00:00+00:00,2024-01-17,WIND,6030,2024-01-17 00:00:00+00:00,2024-01-16 22:30:00+00:00,8932.0,5.5,2902.0,2902.0
2024-01-17 04:30:00+00:00,2024-01-17,WIND,5342,2024-01-17 00:30:00+00:00,,,,,
2024-01-17 05:00:00+00:00,2024-01-17,WIND,4695,2024-01-17 01:00:00+00:00,2024-01-16 22:30:00+00:00,7802.0,6.5,3107.0,3107.0
2024-01-17 05:30:00+00:00,2024-01-17,WIND,4464,2024-01-17 01:30:00+00:00,,,,,
2024-01-17 06:00:00+00:00,2024-01-17,WIND,4682,2024-01-17 02:00:00+00:00,2024-01-16 22:30:00+00:00,6848.0,7.5,2166.0,2166.0
2024-01-17 06:30:00+00:00,2024-01-17,WIND,4880,2024-01-17 02:30:00+00:00,,,,,
2024-01-17 07:00:00+00:00,2024-01-17,WIND,4822,2024-01-17 03:00:00+00:00,2024-01-16 22:30:00+00:00,6425.0,8.5,1603.0,1603.0
2024-01-17 07:30:00+00:00,2024-01-17,WIND,4252,2024-01-17 03:30:00+00:00,,,,,
2024-01-17 08:00:00+00:00,2024-01-17,WIND,3988,2024-01-17 04:00:00+00:00,2024-01-16 22:30:00+00:00,5686.0,9.5,1698.0,1698.0
2024-01-17 08:30:00+00:00,2024-01-17,WIND,4340,2024-01-17 04:30:00+00:00,,,,,
2024-01-17 09:00:00+00:00,2024-01-17,WIND,4434,2024-01-17 05:00:00+00:00,2024-01-16 22:30:00+00:00,5448.0,10.5,1014.0,1014.0
2024-01-17 09:30:00+00:00,2024-01-17,WIND,4345,2024-01-17 05:30:00+00:00,,,,,
2024-01-17 10:00:00+00:00,2024-01-17,WIND,3902,2024-01-17 06:00:00+00:00,2024-01-16 22:30:00+00:00,4980.0,11.5,1078.0,1078.0
2024-01-17 10:30:00+00:00,2024-01-17,WIND,3670,2024-01-17 06:30:00+00:00,,,,,
2024-01-17 11:00:00+00:00,2024-01-17,WIND,3455,2024-01-17 07:00:00+00:00,2024-01-16 22:30:00+00:00,4849.0,12.5,1394.0,1394.0
2024-01-17 11:30:00+00:00,2024-01-17,WIND,3179,2024-01-17 07:30:00+00:00,,,,,
2024-01-17 12:00:00+00:00,2024-01-17,WIND,3238,2024-01-17 08:00:00+00:00,2024-01-16 22:30:00+00:00,4800.0,13.5,1562.0,1562.0
2024-01-17 12:30:00+00:00,2024-01-17,WIND,3501,2024-01-17 08:30:00+00:00,,,,,
2024-01-17 13:00:00+00:00,2024-01-17,WIND,3785,2024-01-17 09:00:00+00:00,2024-01-16 22:30:00+00:00,5141.0,14.5,1356.0,1356.0
2024-01-17 13:30:00+00:00,2024-01-17,WIND,4254,2024-01-17 09:30:00+00:00,,,,,
2024-01-17 14:00:00+00:00,2024-01-17,WIND,4774,2024-01-17 10:00:00+00:00,2024-01-16 22:30:00+00:00,5509.0,15.5,735.0,735.0
2024-01-17 14:30:00+00:00,2024-01-17,WIND,5335,2024-01-17 10:30:00+00:00,,,,,
2024-01-17 15:00:00+00:00,2024-01-17,WIND,5291,2024-01-17 11:00:00+00:00,2024-01-16 22:30:00+00:00,5934.0,16.5,643.0,643.0
2024-01-17 15:30:00+00:00,2024-01-17,WIND,5163,2024-01-17 11:30:00+00:00,,,,,
2024-01-17 16:00:00+00:00,2024-01-17,WIND,6190,2024-01-17 12:00:00+00:00,2024-01-16 22:30:00+00:00,6555.0,17.5,365.0,365.0
2024-01-17 16:30:00+00:00,2024-01-17,WIND,6709,2024-01-17 12:30:00+00:00,,,,,
2024-01-17 17:00:00+00:00,2024-01-17,WIND,6631,2024-01-17 13:00:00+00:00,2024-01-16 22:30:00+00:00,6871.0,18.5,240.0,240.0
2024-01-17 17:30:00+00:00,2024-01-17,WIND,6928,2024-01-17 13:30:00+00:00,,,,,
2024-01-17 18:00:00+00:00,2024-01-17,WIND,7004,2024-01-17 14:00:00+00:00,2024-01-16 22:30:00+00:00,7117.0,19.5,113.0,113.0
2024-01-17 18:30:00+00:00,2024-01-17,WIND,7410,2024-01-17 14:30:00+00:00,,,,,
2024-01-17 19:00:00+00:00,2024-01-17,WIND,8038,2024-01-17 15:00:00+00:00,2024-01-16 22:30:00+00:00,6878.0,20.5,-1160.0,1160.0
2024-01-17 19:30:00+00:00,2024-01-17,WIND,8125,2024-01-17 15:30:00+00:00,,,,,
2024-01-17 20:00:00+00:00,2024-01-17,WIND,7850,2024-01-17 16:00:00+00:00,2024-01-16 22:30:00+00:00,7014.0,21.5,-836.0,836.0
2024-01-17 20:30:00+00:00,2024-01-17,WIND,7925,2024-01-17 16:30:00+00:00,,,,,
2024-01-17 21:00:00+00:00,2024-01-17,WIND,7426,2024-01-17 17:00:00+00:00,2024-01-17 15:30:00+00:00,7649.0,5.5,223.0,223.0
2024-01-17 21:30:00+00:00,2024-01-17,WIND,6999,2024-01-17 17:30:00+00:00,,,,,
2024-01-17 22:00:00+00:00,2024-01-17,WIND,6788,2024-01-17 18:00:00+00:00,2024-01-17 15:30:00+00:00,8188.0,6.5,1400.0,1400.0
2024-01-17 22:30:00+00:00,2024-01-17,WIND,6796,2024-01-17 18:30:00+00:00,,,,,
2024-01-17 23:00:00+00:00,2024-01-17,WIND,6841,2024-01-17 19:00:00+00:00,2024-01-17 18:30:00+00:00,7486.0,4.5,645.0,645.0
2024-01-17 23:30:00+00:00,2024-01-17,WIND,6763,2024-01-17 19:30:00+00:00,,,,,
2024-01-18 00:00:00+00:00,2024-01-18,WIND,6431,2024-01-17 20:00:00+00:00,2024-01-17 18:30:00+00:00,7966.0,5.5,1535.0,1535.0
2024-01-18 00:30:00+00:00,2024-01-18,WIND,6939,2024-01-17 20:30:00+00:00,,,,,
2024-01-18 01:00:00+00:00,2024-01-18,WIND,7447,2024-01-17 21:00:00+00:00,2024-01-17 18:30:00+00:00,7821.0,6.5,374.0,374.0
2024-01-18 01:30:00+00:00,2024-01-18,WIND,8491,2024-01-17 21:30:00+00:00,,,,,
2024-01-18 02:00:00+00:00,2024-01-18,WIND,8596,2024-01-17 22:00:00+00:00,2024-01-17 18:30:00+00:00,8412.0,7.5,-184.0,184.0
2024-01-18 02:30:00+00:00,2024-01-18,WIND,8096,2024-01-17 22:30:00+00:00,,,,,
2024-01-18 03:00:00+00:00,2024-01-18,WIND,7493,2024-01-17 23:00:00+00:00,2024-01-17 22:30:00+00:00,8416.0,4.5,923.0,923.0
2024-01-18 03:30:00+00:00,2024-01-18,WIND,7360,2024-01-17 23:30:00+00:00,,,,,
2024-01-18 04:00:00+00:00,2024-01-18,WIND,6878,2024-01-18 00:00:00+00:00,2024-01-17 22:30:00+00:00,8426.0,5.5,1548.0,1548.0
2024-01-18 04:30:00+00:00,2024-01-18,WIND,6044,2024-01-18 00:30:00+00:00,,,,,
2024-01-18 05:00:00+00:00,2024-01-18,WIND,6362,2024-01-18 01:00:00+00:00,2024-01-17 22:30:00+00:00,8822.0,6.5,2460.0,2460.0
2024-01-18 05:30:00+00:00,2024-01-18,WIND,6862,2024-01-18 01:30:00+00:00,,,,,
2024-01-18 06:00:00+00:00,2024-01-18,WIND,6990,2024-01-18 02:00:00+00:00,2024-01-17 22:30:00+00:00,8806.0,7.5,1816.0,1816.0
2024-01-18 06:30:00+00:00,2024-01-18,WIND,7283,2024-01-18 02:30:00+00:00,,,,,
2024-01-18 07:00:00+00:00,2024-01-18,WIND,6833,2024-01-18 03:00:00+00:00,2024-01-17 22:30:00+00:00,8845.0,8.5,2012.0,2012.0
2024-01-18 07:30:00+00:00,2024-01-18,WIND,6751,2024-01-18 03:30:00+00:00,,,,,
2024-01-18 08:00:00+00:00,2024-01-18,WIND,6392,2024-01-18 04:00:00+00:00,2024-01-17 22:30:00+00:00,8935.0,9.5,2543.0,2543.0
2024-01-18 08:30:00+00:00,2024-01-18,WIND,5897,2024-01-18 04:30:00+00:00,,,,,
2024-01-18 09:00:00+00:00,2024-01-18,WIND,5659,2024-01-18 05:00:00+00:00,2024-01-17 22:30:00+00:00,9210.0,10.5,3551.0,3551.0
2024-01-18 09:30:00+00:00,2024-01-18,WIND,6231,2024-01-18 05:30:00+00:00,,,,,
2024-01-18 10:00:00+00:00,2024-01-18,WIND,6206,2024-01-18 06:00:00+00:00,2024-01-17 22:30:00+00:00,9564.0,11.5,3358.0,3358.0
2024-01-18 10:30:00+00:00,2024-01-18,WIND,6333,2024-01-18 06:30:00+00:00,,,,,
2024-01-18 11:00:00+00:00,2024-01-18,WIND,6688,2024-01-18 07:00:00+00:00,2024-01-17 22:30:00+00:00,9191.0,12.5,2503.0,2503.0
2024-01-18 11:30:00+00:00,2024-01-18,WIND,7308,2024-01-18 07:30:00+00:00,,,,,
2024-01-18 12:00:00+00:00,2024-01-18,WIND,7551,2024-01-18 08:00:00+00:00,2024-01-17 22:30:00+00:00,9742.0,13.5,2191.0,2191.0
2024-01-18 12:30:00+00:00,2024-01-18,WIND,7180,2024-01-18 08:30:00+00:00,,,,,
2024-01-18 13:00:00+00:00,2024-01-18,WIND,7082,2024-01-18 09:00:00+00:00,2024-01-17 22:30:00+00:00,10488.0,14.5,3406.0,3406.0
2024-01-18 13:30:00+00:00,2024-01-18,WIND,7754,2024-01-18 09:30:00+00:00,,,,,
2024-01-18 14:00:00+00:00,2024-01-18,WIND,8365,2024-01-18 10:00:00+00:00,2024-01-17 22:30:00+00:00,11106.0,15.5,2741.0,2741.0
2024-01-18 14:30:00+00:00,2024-01-18,WIND,9019,2024-01-18 10:30:00+00:00,,,,,
2024-01-18 15:00:00+00:00,2024-01-18,WIND,9515,2024-01-18 11:00:00+00:00,2024-01-17 22:30:00+00:00,11213.0,16.5,1698.0,1698.0
2024-01-18 15:30:00+00:00,2024-01-18,WIND,10164,2024-01-18 11:30:00+00:00,,,,,
2024-01-18 16:00:00+00:00,2024-01-18,WIND,10356,2024-01-18 12:00:00+00:00,2024-01-17 22:30:00+00:00,11743.0,17.5,1387.0,1387.0
2024-01-18 16:30:00+00:00,2024-01-18,WIND,10765,2024-01-18 12:30:00+00:00,,,,,
2024-01-18 17:00:00+00:00,2024-01-18,WIND,11322,2024-01-18 13:00:00+00:00,2024-01-17 22:30:00+00:00,12395.0,18.5,1073.0,1073.0
2024-01-18 17:30:00+00:00,2024-01-18,WIND,11727,2024-01-18 13:30:00+00:00,,,,,
2024-01-18 18:00:00+00:00,2024-01-18,WIND,12362,2024-01-18 14:00:00+00:00,2024-01-17 22:30:00+00:00,12552.0,19.5,190.0,190.0
2024-01-18 18:30:00+00:00,2024-01-18,WIND,12443,2024-01-18 14:30:00+00:00,,,,,
2024-01-18 19:00:00+00:00,2024-01-18,WIND,11678,2024-01-18 15:00:00+00:00,2024-01-17 22:30:00+00:00,12505.0,20.5,827.0,827.0
2024-01-18 19:30:00+00:00,2024-01-18,WIND,11307,2024-01-18 15:30:00+00:00,,,,,
2024-01-18 20:00:00+00:00,2024-01-18,WIND,11339,2024-01-18 16:00:00+00:00,2024-01-17 22:30:00+00:00,12211.0,21.5,872.0,872.0
2024-01-18 20:30:00+00:00,2024-01-18,WIND,11344,2024-01-18 16:30:00+00:00,,,,,
2024-01-18 21:00:00+00:00,2024-01-18,WIND,11629,2024-01-18 17:00:00+00:00,2024-01-18 15:30:00+00:00,11636.0,5.5,7.0,7.0
2024-01-18 21:30:00+00:00,2024-01-18,WIND,11648,2024-01-18 17:30:00+00:00,,,,,
2024-01-18 22:00:00+00:00,2024-01-18,WIND,11561,2024-01-18 18:00:00+00:00,2024-01-18 15:30:00+00:00,11674.0,6.5,113.0,113.0
2024-01-18 22:30:00+00:00,2024-01-18,WIND,11843,2024-01-18 18:30:00+00:00,,,,,
2024-01-18 23:00:00+00:00,2024-01-18,WIND,11716,2024-01-18 19:00:00+00:00,2024-01-18 18:30:00+00:00,11190.0,4.5,-526.0,526.0
2024-01-18 23:30:00+00:00,2024-01-18,WIND,11747,2024-01-18 19:30:00+00:00,,,,,
2024-01-19 00:00:00+00:00,2024-01-19,WIND,11417,2024-01-18 20:00:00+00:00,2024-01-18 18:30:00+00:00,11629.0,5.5,212.0,212.0
2024-01-19 00:30:00+00:00,2024-01-19,WIND,11180,2024-01-18 20:30:00+00:00,,,,,
2024-01-19 01:00:00+00:00,2024-01-19,WIND,11590,2024-01-18 21:00:00+00:00,2024-01-18 18:30:00+00:00,11977.0,6.5,387.0,387.0
2024-01-19 01:30:00+00:00,2024-01-19,WIND,11553,2024-01-18 21:30:00+00:00,,,,,
2024-01-19 02:00:00+00:00,2024-01-19,WIND,11509,2024-01-18 22:00:00+00:00,2024-01-18 18:30:00+00:00,12317.0,7.5,808.0,808.0
2024-01-19 02:30:00+00:00,2024-01-19,WIND,11728,2024-01-18 22:30:00+00:00,,,,,
2024-01-19 03:00:00+00:00,2024-01-19,WIND,11687,2024-01-18 23:00:00+00:00,2024-01-18 22:30:00+00:00,12507.0,4.5,820.0,820.0
2024-01-19 03:30:00+00:00,2024-01-19,WIND,11751,2024-01-18 23:30:00+00:00,,,,,
2024-01-19 04:00:00+00:00,2024-01-19,WIND,11337,2024-01-19 00:00:00+00:00,2024-01-18 22:30:00+00:00,12790.0,5.5,1453.0,1453.0
2024-01-19 04:30:00+00:00,2024-01-19,WIND,11244,2024-01-19 00:30:00+00:00,,,,,
2024-01-19 05:00:00+00:00,2024-01-19,WIND,11423,2024-01-19 01:00:00+00:00,2024-01-18 22:30:00+00:00,13026.0,6.5,1603.0,1603.0
2024-01-19 05:30:00+00:00,2024-01-19,WIND,11661,2024-01-19 01:30:00+00:00,,,,,
2024-01-19 06:00:00+00:00,2024-01-19,WIND,11717,2024-01-19 02:00:00+00:00,2024-01-18 22:30:00+00:00,13208.0,7.5,1491.0,1491.0
2024-01-19 06:30:00+00:00,2024-01-19,WIND,11405,2024-01-19 02:30:00+00:00,,,,,
2024-01-19 07:00:00+00:00,2024-01-19,WIND,11668,2024-01-19 03:00:00+00:00,2024-01-18 22:30:00+00:00,13365.0,8.5,1697.0,1697.0
2024-01-19 07:30:00+00:00,2024-01-19,WIND,12110,2024-01-19 03:30:00+00:00,,,,,
2024-01-19 08:00:00+00:00,2024-01-19,WIND,12606,2024-01-19 04:00:00+00:00,2024-01-18 22:30:00+00:00,13655.0,9.5,1049.0,1049.0
2024-01-19 08:30:00+00:00,2024-01-19,WIND,12537,2024-01-19 04:30:00+00:00,,,,,
2024-01-19 09:00:00+00:00,2024-01-19,WIND,12592,2024-01-19 05:00:00+00:00,2024-01-18 22:30:00+00:00,13950.0,10.5,1358.0,1358.0
2024-01-19 09:30:00+00:00,2024-01-19,WIND,12724,2024-01-19 05:30:00+00:00,,,,,
2024-01-19 10:00:00+00:00,2024-01-19,WIND,12700,2024-01-19 06:00:00+00:00,2024-01-18 22:30:00+00:00,14073.0,11.5,1373.0,1373.0
2024-01-19 10:30:00+00:00,2024-01-19,WIND,13097,2024-01-19 06:30:00+00:00,,,,,
2024-01-19 11:00:00+00:00,2024-01-19,WIND,13342,2024-01-19 07:00:00+00:00,2024-01-18 22:30:00+00:00,14155.0,12.5,813.0,813.0
2024-01-19 11:30:00+00:00,2024-01-19,WIND,13641,2024-01-19 07:30:00+00:00,,,,,
2024-01-19 12:00:00+00:00,2024-01-19,WIND,13807,2024-01-19 08:00:00+00:00,2024-01-18 22:30:00+00:00,14285.0,13.5,478.0,478.0
2024-01-19 12:30:00+00:00,2024-01-19,WIND,13958,2024-01-19 08:30:00+00:00,,,,,
2024-01-19 13:00:00+00:00,2024-01-19,WIND,11807,2024-01-19 09:00:00+00:00,2024-01-18 22:30:00+00:00,14224.0,14.5,2417.0,2417.0
2024-01-19 13:30:00+00:00,2024-01-19,WIND,14349,2024-01-19 09:30:00+00:00,,,,,
2024-01-19 14:00:00+00:00,2024-01-19,WIND,14160,2024-01-19 10:00:00+00:00,2024-01-18 22:30:00+00:00,14102.0,15.5,-58.0,58.0
2024-01-19 14:30:00+00:00,2024-01-19,WIND,13847,2024-01-19 10:30:00+00:00,,,,,
2024-01-19 15:00:00+00:00,2024-01-19,WIND,13844,2024-01-19 11:00:00+00:00,2024-01-18 22:30:00+00:00,13848.0,16.5,4.0,4.0
2024-01-19 15:30:00+00:00,2024-01-19,WIND,13901,2024-01-19 11:30:00+00:00,,,,,
2024-01-19 16:00:00+00:00,2024-01-19,WIND,13906,2024-01-19 12:00:00+00:00,2024-01-18 22:30:00+00:00,13437.0,17.5,-469.0,469.0
2024-01-19 16:30:00+00:00,2024-01-19,WIND,13697,2024-01-19 12:30:00+00:00,,,,,
2024-01-19 17:00:00+00:00,2024-01-19,WIND,13613,2024-01-19 13:00:00+00:00,2024-01-18 22:30:00+00:00,13283.0,18.5,-330.0,330.0
2024-01-19 17:30:00+00:00,2024-01-19,WIND,13892,2024-01-19 13:30:00+00:00,,,,,
2024-01-19 18:00:00+00:00,2024-01-19,WIND,14025,2024-01-19 14:00:00+00:00,2024-01-18 22:30:00+00:00,13337.0,19.5,-688.0,688.0
2024-01-19 18:30:00+00:00,2024-01-19,WIND,14184,2024-01-19 14:30:00+00:00,,,,,
2024-01-19 19:00:00+00:00,2024-01-19,WIND,14208,2024-01-19 15:00:00+00:00,2024-01-18 22:30:00+00:00,13468.0,20.5,-740.0,740.0
2024-01-19 19:30:00+00:00,2024-01-19,WIND,14358,2024-01-19 15:30:00+00:00,,,,,
2024-01-19 20:00:00+00:00,2024-01-19,WIND,14634,2024-01-19 16:00:00+00:00,2024-01-18 22:30:00+00:00,13678.0,21.5,-956.0,956.0
2024-01-19 20:30:00+00:00,2024-01-19,WIND,14687,2024-01-19 16:30:00+00:00,,,,,
2024-01-19 21:00:00+00:00,2024-01-19,WIND,13992,2024-01-19 17:00:00+00:00,2024-01-19 15:30:00+00:00,14993.0,5.5,1001.0,1001.0
2024-01-19 21:30:00+00:00,2024-01-19,WIND,13871,2024-01-19 17:30:00+00:00,,,,,
2024-01-19 22:00:00+00:00,2024-01-19,WIND,13956,2024-01-19 18:00:00+00:00,2024-01-19 15:30:00+00:00,15460.0,6.5,1504.0,1504.0
2024-01-19 22:30:00+00:00,2024-01-19,WIND,14014,2024-01-19 18:30:00+00:00,,,,,
2024-01-19 23:00:00+00:00,2024-01-19,WIND,14025,2024-01-19 19:00:00+00:00,2024-01-19 18:30:00+00:00,16409.0,4.5,2384.0,2384.0
2024-01-19 23:30:00+00:00,2024-01-19,WIND,13845,2024-01-19 19:30:00+00:00,,,,,
2024-01-20 00:00:00+00:00,2024-01-20,WIND,13736,2024-01-19 20:00:00+00:00,2024-01-19 18:30:00+00:00,16746.0,5.5,3010.0,3010.0
2024-01-20 00:30:00+00:00,2024-01-20,WIND,13852,2024-01-19 20:30:00+00:00,,,,,
2024-01-20 01:00:00+00:00,2024-01-20,WIND,13650,2024-01-19 21:00:00+00:00,2024-01-19 18:30:00+00:00,17061.0,6.5,3411.0,3411.0
2024-01-20 01:30:00+00:00,2024-01-20,WIND,13788,2024-01-19 21:30:00+00:00,,,,,
2024-01-20 02:00:00+00:00,2024-01-20,WIND,14124,2024-01-19 22:00:00+00:00,2024-01-19 18:30:00+00:00,17363.0,7.5,3239.0,3239.0
2024-01-20 02:30:00+00:00,2024-01-20,WIND,14310,2024-01-19 22:30:00+00:00,,,,,
2024-01-20 03:00:00+00:00,2024-01-20,WIND,14459,2024-01-19 23:00:00+00:00,2024-01-19 22:30:00+00:00,17693.0,4.5,3234.0,3234.0
2024-01-20 03:30:00+00:00,2024-01-20,WIND,14755,2024-01-19 23:30:00+00:00,,,,,
2024-01-20 04:00:00+00:00,2024-01-20,WIND,14938,2024-01-20 00:00:00+00:00,2024-01-19 22:30:00+00:00,18043.0,5.5,3105.0,3105.0
2024-01-20 04:30:00+00:00,2024-01-20,WIND,15096,2024-01-20 00:30:00+00:00,,,,,
2024-01-20 05:00:00+00:00,2024-01-20,WIND,15267,2024-01-20 01:00:00+00:00,2024-01-19 22:30:00+00:00,18251.0,6.5,2984.0,2984.0
2024-01-20 05:30:00+00:00,2024-01-20,WIND,15062,2024-01-20 01:30:00+00:00,,,,,
2024-01-20 06:00:00+00:00,2024-01-20,WIND,14918,2024-01-20 02:00:00+00:00,2024-01-19 22:30:00+00:00,18296.0,7.5,3378.0,3378.0
2024-01-20 06:30:00+00:00,2024-01-20,WIND,14860,2024-01-20 02:30:00+00:00,,,,,
2024-01-20 07:00:00+00:00,2024-01-20,WIND,14954,2024-01-20 03:00:00+00:00,2024-01-19 22:30:00+00:00,18271.0,8.5,3317.0,3317.0
2024-01-20 07:30:00+00:00,2024-01-20,WIND,15094,2024-01-20 03:30:00+00:00,,,,,
2024-01-20 08:00:00+00:00,2024-01-20,WIND,15281,2024-01-20 04:00:00+00:00,2024-01-19 22:30:00+00:00,18240.0,9.5,2959.0,2959.0
2024-01-20 08:30:00+00:00,2024-01-20,WIND,15331,2024-01-20 04:30:00+00:00,,,,,
2024-01-20 09:00:00+00:00,2024-01-20,WIND,15269,2024-01-20 05:00:00+00:00,2024-01-19 22:30:00+00:00,18238.0,10.5,2969.0,2969.0
2024-01-20 09:30:00+00:00,2024-01-20,WIND,15181,2024-01-20 05:30:00+00:00,,,,,
2024-01-20 10:00:00+00:00,2024-01-20,WIND,15432,2024-01-20 06:00:00+00:00,2024-01-19 22:30:00+00:00,18283.0,11.5,2851.0,2851.0
2024-01-20 10:30:00+00:00,2024-01-20,WIND,15707,2024-01-20 06:30:00+00:00,,,,,
2024-01-20 11:00:00+00:00,2024-01-20,WIND,15970,2024-01-20 07:00:00+00:00,2024-01-19 22:30:00+00:00,18264.0,12.5,2294.0,2294.0
2024-01-20 11:30:00+00:00,2024-01-20,WIND,16245,2024-01-20 07:30:00+00:00,,,,,
