startTime,settlementDate,fuelType,generation
2024-01-10 09:30:00+00:00,2024-01-10,WIND,6497
2024-01-10 10:00:00+00:00,2024-01-10,WIND,6564
2024-01-10 10:30:00+00:00,2024-01-10,WIND,6734
2024-01-10 11:00:00+00:00,2024-01-10,WIND,6752
2024-01-10 11:30:00+00:00,2024-01-10,WIND,6771
2024-01-10 12:00:00+00:00,2024-01-10,WIND,6774
2024-01-10 12:30:00+00:00,2024-01-10,WIND,6969
2024-01-10 13:00:00+00:00,2024-01-10,WIND,7172
2024-01-10 13:30:00+00:00,2024-01-10,WIND,7338
2024-01-10 14:00:00+00:00,2024-01-10,WIND,7684
2024-01-10 14:30:00+00:00,2024-01-10,WIND,7899
2024-01-10 15:00:00+00:00,2024-01-10,WIND,8027
2024-01-10 15:30:00+00:00,2024-01-10,WIND,8042
2024-01-10 16:00:00+00:00,2024-01-10,WIND,6983
2024-01-10 16:30:00+00:00,2024-01-10,WIND,8777
2024-01-10 17:00:00+00:00,2024-01-10,WIND,8970
2024-01-10 17:30:00+00:00,2024-01-10,WIND,9026
2024-01-10 18:00:00+00:00,2024-01-10,WIND,8944
2024-01-10 18:30:00+00:00,2024-01-10,WIND,8926
2024-01-10 19:00:00+00:00,2024-01-10,WIND,8831
2024-01-10 19:30:00+00:00,2024-01-10,WIND,8987
2024-01-10 20:00:00+00:00,2024-01-10,WIND,8785
2024-01-10 20:30:00+00:00,2024-01-10,WIND,8520
2024-01-10 21:00:00+00:00,2024-01-10,WIND,8234
2024-01-10 21:30:00+00:00,2024-01-10,WIND,7743
2024-01-10 22:00:00+00:00,2024-01-10,WIND,6978
2024-01-10 22:30:00+00:00,2024-01-10,WIND,6800
2024-01-10 23:00:00+00:00,2024-01-10,WIND,6690
2024-01-10 23:30:00+00:00,2024-01-10,WIND,6737
2024-01-11 00:00:00+00:00,2024-01-11,WIND,6538
2024-01-11 00:30:00+00:00,2024-01-11,WIND,6372
2024-01-11 01:00:00+00:00,2024-01-11,WIND,6143
2024-01-11 01:30:00+00:00,2024-01-11,WIND,5994
2024-01-11 02:00:00+00:00,2024-01-11,WIND,5824
2024-01-11 02:30:00+00:00,2024-01-11,WIND,5568
2024-01-11 03:00:00+00:00,2024-01-11,WIND,5469
2024-01-11 03:30:00+00:00,2024-01-11,WIND,5521
2024-01-11 04:00:00+00:00,2024-01-11,WIND,5671
2024-01-11 04:30:00+00:00,2024-01-11,WIND,5683
2024-01-11 05:00:00+00:00,2024-01-11,WIND,5605
2024-01-11 05:30:00+00:00,2024-01-11,WIND,6155
2024-01-11 06:00:00+00:00,2024-01-11,WIND,6036
2024-01-11 06:30:00+00:00,2024-01-11,WIND,5722
2024-01-11 07:00:00+00:00,2024-01-11,WIND,5536
2024-01-11 07:30:00+00:00,2024-01-11,WIND,5279
2024-01-11 08:00:00+00:00,2024-01-11,WIND,5389
2024-01-11 08:30:00+00:00,2024-01-11,WIND,5459
2024-01-11 09:00:00+00:00,2024-01-11,WIND,5450
2024-01-11 09:30:00+00:00,2024-01-11,WIND,5583
2024-01-11 10:00:00+00:00,2024-01-11,WIND,5824
2024-01-11 10:30:00+00:00,2024-01-11,WIND,5858
2024-01-11 11:00:00+00:00,2024-01-11,WIND,6061
2024-01-11 11:30:00+00:00,2024-01-11,WIND,6251
2024-01-11 12:00:00+00:00,2024-01-11,WIND,6457
2024-01-11 12:30:00+00:00,2024-01-11,WIND,6829
2024-01-11 13:00:00+00:00,2024-01-11,WIND,7088
2024-01-11 13:30:00+00:00,2024-01-11,WIND,7224
2024-01-11 14:00:00+00:00,2024-01-11,WIND,7308
2024-01-11 14:30:00+00:00,2024-01-11,WIND,7559
2024-01-11 15:00:00+00:00,2024-01-11,WIND,7604
2024-01-11 15:30:00+00:00,2024-01-11,WIND,7787
2024-01-11 16:00:00+00:00,2024-01-11,WIND,7549
2024-01-11 16:30:00+00:00,2024-01-11,WIND,7418
2024-01-11 17:00:00+00:00,2024-01-11,WIND,7151
2024-01-11 17:30:00+00:00,2024-01-11,WIND,7185
2024-01-11 18:00:00+00:00,2024-01-11,WIND,7094
2024-01-11 18:30:00+00:00,2024-01-11,WIND,6934
2024-01-11 19:00:00+00:00,2024-01-11,WIND,6770
2024-01-11 19:30:00+00:00,2024-01-11,WIND,6551
2024-01-11 20:00:00+00:00,2024-01-11,WIND,6414
2024-01-11 20:30:00+00:00,2024-01-11,WIND,6354
2024-01-11 21:00:00+00:00,2024-01-11,WIND,6324
2024-01-11 21:30:00+00:00,2024-01-11,WIND,6218
2024-01-11 22:00:00+00:00,2024-01-11,WIND,6167
2024-01-11 22:30:00+00:00,2024-01-11,WIND,6057
2024-01-11 23:00:00+00:00,2024-01-11,WIND,5853
2024-01-11 23:30:00+00:00,2024-01-11,WIND,5871
2024-01-12 00:00:00+00:00,2024-01-12,WIND,5886
2024-01-12 00:30:00+00:00,2024-01-12,WIND,5867
2024-01-12 01:00:00+00:00,2024-01-12,WIND,6018
2024-01-12 01:30:00+00:00,2024-01-12,WIND,6355
2024-01-12 02:00:00+00:00,2024-01-12,WIND,6108
2024-01-12 02:30:00+00:00,2024-01-12,WIND,5827
2024-01-12 03:00:00+00:00,2024-01-12,WIND,5292
2024-01-12 03:30:00+00:00,2024-01-12,WIND,5220
2024-01-12 04:00:00+00:00,2024-01-12,WIND,4824
2024-01-12 04:30:00+00:00,2024-01-12,WIND,4783
2024-01-12 05:00:00+00:00,2024-01-12,WIND,4848
2024-01-12 05:30:00+00:00,2024-01-12,WIND,4800
2024-01-12 06:00:00+00:00,2024-01-12,WIND,4510
2024-01-12 06:30:00+00:00,2024-01-12,WIND,4443
2024-01-12 07:00:00+00:00,2024-01-12,WIND,4312
2024-01-12 07:30:00+00:00,2024-01-12,WIND,4039
2024-01-12 08:00:00+00:00,2024-01-12,WIND,3879
2024-01-12 08:30:00+00:00,2024-01-12,WIND,3675
2024-01-12 09:00:00+00:00,2024-01-12,WIND,3499
2024-01-12 09:30:00+00:00,2024-01-12,WIND,3307
2024-01-12 10:00:00+00:00,2024-01-12,WIND,3335
2024-01-12 10:30:00+00:00,2024-01-12,WIND,3202
2024-01-12 11:00:00+00:00,2024-01-12,WIND,3201
2024-01-12 11:30:00+00:00,2024-01-12,WIND,3278
2024-01-12 12:00:00+00:00,2024-01-12,WIND,3318
2024-01-12 12:30:00+00:00,2024-01-12,WIND,3320
2024-01-12 13:00:00+00:00,2024-01-12,WIND,3321
2024-01-12 13:30:00+00:00,2024-01-12,WIND,3509
2024-01-12 14:00:00+00:00,2024-01-12,WIND,3690
2024-01-12 14:30:00+00:00,2024-01-12,WIND,3862
2024-01-12 15:00:00+00:00,2024-01-12,WIND,4220
2024-01-12 15:30:00+00:00,2024-01-12,WIND,4438
2024-01-12 16:00:00+00:00,2024-01-12,WIND,4527
2024-01-12 16:30:00+00:00,2024-01-12,WIND,4514
2024-01-12 17:00:00+00:00,2024-01-12,WIND,4405
2024-01-12 17:30:00+00:00,2024-01-12,WIND,4641
2024-01-12 18:00:00+00:00,2024-01-12,WIND,4639
2024-01-12 18:30:00+00:00,2024-01-12,WIND,4654
2024-01-12 19:00:00+00:00,2024-01-12,WIND,4837
2024-01-12 19:30:00+00:00,2024-01-12,WIND,4946
2024-01-12 20:00:00+00:00,2024-01-12,WIND,5083
2024-01-12 20:30:00+00:00,2024-01-12,WIND,5256
2024-01-12 21:00:00+00:00,2024-01-12,WIND,5486
2024-01-12 21:30:00+00:00,2024-01-12,WIND,5685
2024-01-12 22:00:00+00:00,2024-01-12,WIND,5842
2024-01-12 22:30:00+00:00,2024-01-12,WIND,6017
2024-01-12 23:00:00+00:00,2024-01-12,WIND,6359
2024-01-12 23:30:00+00:00,2024-01-12,WIND,6250
2024-01-13 00:00:00+00:00,2024-01-13,WIND,6319
2024-01-13 00:30:00+00:00,2024-01-13,WIND,6644
2024-01-13 01:00:00+00:00,2024-01-13,WIND,6801
2024-01-13 01:30:00+00:00,2024-01-13,WIND,6993
2024-01-13 02:00:00+00:00,2024-01-13,WIND,7297
2024-01-13 02:30:00+00:00,2024-01-13,WIND,7132
2024-01-13 03:00:00+00:00,2024-01-13,WIND,7695
2024-01-13 03:30:00+00:00,2024-01-13,WIND,8002
2024-01-13 04:00:00+00:00,2024-01-13,WIND,8191
2024-01-13 04:30:00+00:00,2024-01-13,WIND,7774
2024-01-13 05:00:00+00:00,2024-01-13,WIND,7678
2024-01-13 05:30:00+00:00,2024-01-13,WIND,7498
2024-01-13 06:00:00+00:00,2024-01-13,WIND,7446
2024-01-13 06:30:00+00:00,2024-01-13,WIND,7622
2024-01-13 07:00:00+00:00,2024-01-13,WIND,7765
2024-01-13 07:30:00+00:00,2024-01-13,WIND,7841
2024-01-13 08:00:00+00:00,2024-01-13,WIND,7975
2024-01-13 08:30:00+00:00,2024-01-13,WIND,7749
2024-01-13 09:00:00+00:00,2024-01-13,WIND,7662
2024-01-13 09:30:00+00:00,2024-01-13,WIND,7493
2024-01-13 10:00:00+00:00,2024-01-13,WIND,7384
2024-01-13 10:30:00+00:00,2024-01-13,WIND,7190
2024-01-13 11:00:00+00:00,2024-01-13,WIND,7093
2024-01-13 11:30:00+00:00,2024-01-13,WIND,6901
2024-01-13 12:00:00+00:00,2024-01-13,WIND,6834
2024-01-13 12:30:00+00:00,2024-01-13,WIND,6663
2024-01-13 13:00:00+00:00,2024-01-13,WIND,6733
2024-01-13 13:30:00+00:00,2024-01-13,WIND,7017
2024-01-13 14:00:00+00:00,2024-01-13,WIND,7450
2024-01-13 14:30:00+00:00,2024-01-13,WIND,7282
2024-01-13 15:00:00+00:00,2024-01-13,WIND,7003
2024-01-13 15:30:00+00:00,2024-01-13,WIND,6950
2024-01-13 16:00:00+00:00,2024-01-13,WIND,6768
2024-01-13 16:30:00+00:00,2024-01-13,WIND,6834
2024-01-13 17:00:00+00:00,2024-01-13,WIND,6416
2024-01-13 17:30:00+00:00,2024-01-13,WIND,6418
2024-01-13 18:00:00+00:00,2024-01-13,WIND,6446
2024-01-13 18:30:00+00:00,2024-01-13,WIND,6499
2024-01-13 19:00:00+00:00,2024-01-13,WIND,6755
2024-01-13 19:30:00+00:00,2024-01-13,WIND,6763
2024-01-13 20:00:00+00:00,2024-01-13,WIND,6706
2024-01-13 20:30:00+00:00,2024-01-13,WIND,6901
2024-01-13 21:00:00+00:00,2024-01-13,WIND,7009
2024-01-13 21:30:00+00:00,2024-01-13,WIND,6897
2024-01-13 22:00:00+00:00,2024-01-13,WIND,6926
2024-01-13 22:30:00+00:00,2024-01-13,WIND,6531
2024-01-13 23:00:00+00:00,2024-01-13,WIND,6264
2024-01-13 23:30:00+00:00,2024-01-13,WIND,5986
2024-01-14 00:00:00+00:00,2024-01-14,WIND,5873
2024-01-14 00:30:00+00:00,2024-01-14,WIND,6160
2024-01-14 01:00:00+00:00,2024-01-14,WIND,6058
2024-01-14 01:30:00+00:00,2024-01-14,WIND,6093
2024-01-14 02:00:00+00:00,2024-01-14,WIND,5737
2024-01-14 02:30:00+00:00,2024-01-14,WIND,5526
2024-01-14 03:00:00+00:00,2024-01-14,WIND,5596
2024-01-14 03:30:00+00:00,2024-01-14,WIND,5538
2024-01-14 04:00:00+00:00,2024-01-14,WIND,5477
2024-01-14 04:30:00+00:00,2024-01-14,WIND,5367
2024-01-14 05:00:00+00:00,2024-01-14,WIND,5288
2024-01-14 05:30:00+00:00,2024-01-14,WIND,5487
2024-01-14 06:00:00+00:00,2024-01-14,WIND,5862
2024-01-14 06:30:00+00:00,2024-01-14,WIND,6248
2024-01-14 07:00:00+00:00,2024-01-14,WIND,6461
2024-01-14 07:30:00+00:00,2024-01-14,WIND,6759
2024-01-14 08:00:00+00:00,2024-01-14,WIND,7130
2024-01-14 08:30:00+00:00,2024-01-14,WIND,8172
2024-01-14 09:00:00+00:00,2024-01-14,WIND,8614
2024-01-14 09:30:00+00:00,2024-01-14,WIND,9045
2024-01-14 10:00:00+00:00,2024-01-14,WIND,9487
2024-01-14 10:30:00+00:00,2024-01-14,WIND,9699
2024-01-14 11:00:00+00:00,2024-01-14,WIND,9952
2024-01-14 11:30:00+00:00,2024-01-14,WIND,10278
2024-01-14 12:00:00+00:00,2024-01-14,WIND,10051
2024-01-14 12:30:00+00:00,2024-01-14,WIND,10150
2024-01-14 13:00:00+00:00,2024-01-14,WIND,10400
2024-01-14 13:30:00+00:00,2024-01-14,WIND,10769
2024-01-14 14:00:00+00:00,2024-01-14,WIND,11368
2024-01-14 14:30:00+00:00,2024-01-14,WIND,11902
2024-01-14 15:00:00+00:00,2024-01-14,WIND,12175
2024-01-14 15:30:00+00:00,2024-01-14,WIND,12372
2024-01-14 16:00:00+00:00,2024-01-14,WIND,12559
2024-01-14 16:30:00+00:00,2024-01-14,WIND,12247
2024-01-14 17:00:00+00:00,2024-01-14,WIND,12347
2024-01-14 17:30:00+00:00,2024-01-14,WIND,12505
2024-01-14 18:00:00+00:00,2024-01-14,WIND,12424
2024-01-14 18:30:00+00:00,2024-01-14,WIND,12316
2024-01-14 19:00:00+00:00,2024-01-14,WIND,12364
2024-01-14 19:30:00+00:00,2024-01-14,WIND,12398
2024-01-14 20:00:00+00:00,2024-01-14,WIND,12757
2024-01-14 20:30:00+00:00,2024-01-14,WIND,12721
2024-01-14 21:00:00+00:00,2024-01-14,WIND,13213
2024-01-14 21:30:00+00:00,2024-01-14,WIND,13730
2024-01-14 22:00:00+00:00,2024-01-14,WIND,13731
2024-01-14 22:30:00+00:00,2024-01-14,WIND,13557
2024-01-14 23:00:00+00:00,2024-01-14,WIND,13352
2024-01-14 23:30:00+00:00,2024-01-14,WIND,13539
2024-01-15 00:00:00+00:00,2024-01-15,WIND,13826
2024-01-15 00:30:00+00:00,2024-01-15,WIND,13991
2024-01-15 01:00:00+00:00,2024-01-15,WIND,14343
2024-01-15 01:30:00+00:00,2024-01-15,WIND,14482
2024-01-15 02:00:00+00:00,2024-01-15,WIND,14431
2024-01-15 02:30:00+00:00,2024-01-15,WIND,14426
2024-01-15 03:00:00+00:00,2024-01-15,WIND,14534
2024-01-15 03:30:00+00:00,2024-01-15,WIND,14706
2024-01-15 04:00:00+00:00,2024-01-15,WIND,14840
2024-01-15 04:30:00+00:00,2024-01-15,WIND,14933
2024-01-15 05:00:00+00:00,2024-01-15,WIND,15001
2024-01-15 05:30:00+00:00,2024-01-15,WIND,15070
2024-01-15 06:00:00+00:00,2024-01-15,WIND,15022
2024-01-15 06:30:00+00:00,2024-01-15,WIND,14830
2024-01-15 07:00:00+00:00,2024-01-15,WIND,14963
2024-01-15 07:30:00+00:00,2024-01-15,WIND,14855
2024-01-15 08:00:00+00:00,2024-01-15,WIND,14492
2024-01-15 08:30:00+00:00,2024-01-15,WIND,14264
2024-01-15 09:00:00+00:00,2024-01-15,WIND,14233
2024-01-15 09:30:00+00:00,2024-01-15,WIND,14149
2024-01-15 10:00:00+00:00,2024-01-15,WIND,14315
2024-01-15 10:30:00+00:00,2024-01-15,WIND,14149
2024-01-15 11:00:00+00:00,2024-01-15,WIND,13835
2024-01-15 11:30:00+00:00,2024-01-15,WIND,13709
2024-01-15 12:00:00+00:00,2024-01-15,WIND,13529
2024-01-15 12:30:00+00:00,2024-01-15,WIND,13614
2024-01-15 13:00:00+00:00,2024-01-15,WIND,13859
2024-01-15 13:30:00+00:00,2024-01-15,WIND,13948
2024-01-15 14:00:00+00:00,2024-01-15,WIND,13810
2024-01-15 14:30:00+00:00,2024-01-15,WIND,13770
2024-01-15 15:00:00+00:00,2024-01-15,WIND,13547
2024-01-15 15:30:00+00:00,2024-01-15,WIND,13411
2024-01-15 16:00:00+00:00,2024-01-15,WIND,12939
2024-01-15 16:30:00+00:00,2024-01-15,WIND,12747
2024-01-15 17:00:00+00:00,2024-01-15,WIND,12466
2024-01-15 17:30:00+00:00,2024-01-15,WIND,12140
2024-01-15 18:00:00+00:00,2024-01-15,WIND,11775
2024-01-15 18:30:00+00:00,2024-01-15,WIND,11448
2024-01-15 19:00:00+00:00,2024-01-15,WIND,10834
2024-01-15 19:30:00+00:00,2024-01-15,WIND,10449
2024-01-15 20:00:00+00:00,2024-01-15,WIND,10046
2024-01-15 20:30:00+00:00,2024-01-15,WIND,9952
2024-01-15 21:00:00+00:00,2024-01-15,WIND,9569
2024-01-15 21:30:00+00:00,2024-01-15,WIND,9174
2024-01-15 22:00:00+00:00,2024-01-15,WIND,8995
2024-01-15 22:30:00+00:00,2024-01-15,WIND,8472
2024-01-15 23:00:00+00:00,2024-01-15,WIND,8022
2024-01-15 23:30:00+00:00,2024-01-15,WIND,8095
2024-01-16 00:00:00+00:00,2024-01-16,WIND,7892
2024-01-16 00:30:00+00:00,2024-01-16,WIND,7692
2024-01-16 01:00:00+00:00,2024-01-16,WIND,7270
2024-01-16 01:30:00+00:00,2024-01-16,WIND,6954
2024-01-16 02:00:00+00:00,2024-01-16,WIND,6228
2024-01-16 02:30:00+00:00,2024-01-16,WIND,5806
2024-01-16 03:00:00+00:00,2024-01-16,WIND,5814
2024-01-16 03:30:00+00:00,2024-01-16,WIND,6035
2024-01-16 04:00:00+00:00,2024-01-16,WIND,5985
2024-01-16 04:30:00+00:00,2024-01-16,WIND,6136
2024-01-16 05:00:00+00:00,2024-01-16,WIND,6396
2024-01-16 05:30:00+00:00,2024-01-16,WIND,6833
2024-01-16 06:00:00+00:00,2024-01-16,WIND,7111
2024-01-16 06:30:00+00:00,2024-01-16,WIND,7196
2024-01-16 07:00:00+00:00,2024-01-16,WIND,7343
2024-01-16 07:30:00+00:00,2024-01-16,WIND,7266
2024-01-16 08:00:00+00:00,2024-01-16,WIND,7387
2024-01-16 08:30:00+00:00,2024-01-16,WIND,7590
2024-01-16 09:00:00+00:00,2024-01-16,WIND,7756
2024-01-16 09:30:00+00:00,2024-01-16,WIND,7674
2024-01-16 10:00:00+00:00,2024-01-16,WIND,7412
2024-01-16 10:30:00+00:00,2024-01-16,WIND,7345
2024-01-16 11:00:00+00:00,2024-01-16,WIND,7463
2024-01-16 11:30:00+00:00,2024-01-16,WIND,7449
2024-01-16 12:00:00+00:00,2024-01-16,WIND,7607
2024-01-16 12:30:00+00:00,2024-01-16,WIND,8122
2024-01-16 13:00:00+00:00,2024-01-16,WIND,8206
2024-01-16 13:30:00+00:00,2024-01-16,WIND,8607
2024-01-16 14:00:00+00:00,2024-01-16,WIND,9047
2024-01-16 14:30:00+00:00,2024-01-16,WIND,9180
2024-01-16 15:00:00+00:00,2024-01-16,WIND,9603
2024-01-16 15:30:00+00:00,2024-01-16,WIND,10811
2024-01-16 16:00:00+00:00,2024-01-16,WIND,11451
2024-01-16 16:30:00+00:00,2024-01-16,WIND,12264
2024-01-16 17:00:00+00:00,2024-01-16,WIND,12975
2024-01-16 17:30:00+00:00,2024-01-16,WIND,12989
2024-01-16 18:00:00+00:00,2024-01-16,WIND,12865
2024-01-16 18:30:00+00:00,2024-01-16,WIND,13113
2024-01-16 19:00:00+00:00,2024-01-16,WIND,13083
2024-01-16 19:30:00+00:00,2024-01-16,WIND,13106
2024-01-16 20:00:00+00:00,2024-01-16,WIND,12888
2024-01-16 20:30:00+00:00,2024-01-16,WIND,12532
2024-01-16 21:00:00+00:00,2024-01-16,WIND,12042
2024-01-16 21:30:00+00:00,2024-01-16,WIND,11991
2024-01-16 22:00:00+00:00,2024-01-16,WIND,11610
2024-01-16 22:30:00+00:00,2024-01-16,WIND,11742
2024-01-16 23:00:00+00:00,2024-01-16,WIND,11622
2024-01-16 23:30:00+00:00,2024-01-16,WIND,11388
2024-01-17 00:00:00+00:00,2024-01-17,WIND,10883
2024-01-17 00:30:00+00:00,2024-01-17,WIND,10311
2024-01-17 01:00:00+00:00,2024-01-17,WIND,9675
2024-01-17 01:30:00+00:00,2024-01-17,WIND,9320
2024-01-17 02:00:00+00:00,2024-01-17,WIND,9013
2024-01-17 02:30:00+00:00,2024-01-17,WIND,8423
2024-01-17 03:00:00+00:00,2024-01-17,WIND,7573
2024-01-17 03:30:00+00:00,2024-01-17,WIND,6710
2024-01-17 04:00:00+00:00,2024-01-17,WIND,6030
2024-01-17 04:30:00+00:00,2024-01-17,WIND,5342
2024-01-17 05:00:00+00:00,2024-01-17,WIND,4695
2024-01-17 05:30:00+00:00,2024-01-17,WIND,4464
2024-01-17 06:00:00+00:00,2024-01-17,WIND,4682
2024-01-17 06:30:00+00:00,2024-01-17,WIND,4880
2024-01-17 07:00:00+00:00,2024-01-17,WIND,4822
2024-01-17 07:30:00+00:00,2024-01-17,WIND,4252
2024-01-17 08:00:00+00:00,2024-01-17,WIND,3988
2024-01-17 08:30:00+00:00,2024-01-17,WIND,4340
