publishTime,startTime,generation,horizon_hours
2024-01-26 09:30:00+00:00,2024-01-27 15:00:00+00:00,13105,29.5
2024-01-26 11:30:00+00:00,2024-01-27 15:00:00+00:00,13111,27.5
2024-01-26 15:30:00+00:00,2024-01-27 15:00:00+00:00,13175,23.5
2024-01-26 18:30:00+00:00,2024-01-27 15:00:00+00:00,13018,20.5
2024-01-26 22:30:00+00:00,2024-01-27 15:00:00+00:00,13018,16.5
2024-01-25 18:30:00+00:00,2024-01-27 16:00:00+00:00,13404,45.5
2024-01-25 22:30:00+00:00,2024-01-27 16:00:00+00:00,13401,41.5
2024-01-26 02:30:00+00:00,2024-01-27 16:00:00+00:00,13369,37.5
2024-01-26 04:30:00+00:00,2024-01-27 16:00:00+00:00,13365,35.5
2024-01-26 07:30:00+00:00,2024-01-27 16:00:00+00:00,12780,32.5
2024-01-26 09:30:00+00:00,2024-01-27 16:00:00+00:00,12784,30.5
2024-01-26 11:30:00+00:00,2024-01-27 16:00:00+00:00,12789,28.5
2024-01-26 15:30:00+00:00,2024-01-27 16:00:00+00:00,12743,24.5
2024-01-26 18:30:00+00:00,2024-01-27 16:00:00+00:00,12689,21.5
2024-01-26 22:30:00+00:00,2024-01-27 16:00:00+00:00,12689,17.5
2024-01-25 18:30:00+00:00,2024-01-27 17:00:00+00:00,13322,46.5
2024-01-25 22:30:00+00:00,2024-01-27 17:00:00+00:00,13316,42.5
2024-01-26 02:30:00+00:00,2024-01-27 17:00:00+00:00,13328,38.5
2024-01-26 04:30:00+00:00,2024-01-27 17:00:00+00:00,13315,36.5
2024-01-26 07:30:00+00:00,2024-01-27 17:00:00+00:00,12800,33.5
2024-01-26 09:30:00+00:00,2024-01-27 17:00:00+00:00,12804,31.5
2024-01-26 11:30:00+00:00,2024-01-27 17:00:00+00:00,12810,29.5
2024-01-26 15:30:00+00:00,2024-01-27 17:00:00+00:00,12820,25.5
2024-01-26 18:30:00+00:00,2024-01-27 17:00:00+00:00,12807,22.5
2024-01-26 22:30:00+00:00,2024-01-27 17:00:00+00:00,12807,18.5
2024-01-25 18:30:00+00:00,2024-01-27 18:00:00+00:00,13227,47.5
2024-01-25 22:30:00+00:00,2024-01-27 18:00:00+00:00,13218,43.5
2024-01-26 02:30:00+00:00,2024-01-27 18:00:00+00:00,13274,39.5
2024-01-26 04:30:00+00:00,2024-01-27 18:00:00+00:00,13251,37.5
2024-01-26 07:30:00+00:00,2024-01-27 18:00:00+00:00,13108,34.5
2024-01-26 09:30:00+00:00,2024-01-27 18:00:00+00:00,13110,32.5
2024-01-26 11:30:00+00:00,2024-01-27 18:00:00+00:00,13112,30.5
2024-01-26 15:30:00+00:00,2024-01-27 18:00:00+00:00,13174,26.5
2024-01-26 18:30:00+00:00,2024-01-27 18:00:00+00:00,13159,23.5
2024-01-26 22:30:00+00:00,2024-01-27 18:00:00+00:00,13159,19.5
2024-01-25 22:30:00+00:00,2024-01-27 19:00:00+00:00,13735,44.5
2024-01-26 02:30:00+00:00,2024-01-27 19:00:00+00:00,13835,40.5
2024-01-26 04:30:00+00:00,2024-01-27 19:00:00+00:00,13807,38.5
2024-01-26 07:30:00+00:00,2024-01-27 19:00:00+00:00,13722,35.5
2024-01-26 09:30:00+00:00,2024-01-27 19:00:00+00:00,13726,33.5
2024-01-26 11:30:00+00:00,2024-01-27 19:00:00+00:00,13739,31.5
2024-01-26 15:30:00+00:00,2024-01-27 19:00:00+00:00,13898,27.5
2024-01-26 18:30:00+00:00,2024-01-27 19:00:00+00:00,13896,24.5
2024-01-26 22:30:00+00:00,2024-01-27 19:00:00+00:00,13896,20.5
2024-01-25 22:30:00+00:00,2024-01-27 20:00:00+00:00,14199,45.5
2024-01-26 02:30:00+00:00,2024-01-27 20:00:00+00:00,14384,41.5
2024-01-26 04:30:00+00:00,2024-01-27 20:00:00+00:00,14350,39.5
2024-01-26 07:30:00+00:00,2024-01-27 20:00:00+00:00,14472,36.5
2024-01-26 09:30:00+00:00,2024-01-27 20:00:00+00:00,14475,34.5
2024-01-26 11:30:00+00:00,2024-01-27 20:00:00+00:00,14490,32.5
2024-01-26 15:30:00+00:00,2024-01-27 20:00:00+00:00,14686,28.5
2024-01-26 18:30:00+00:00,2024-01-27 20:00:00+00:00,14762,25.5
2024-01-26 22:30:00+00:00,2024-01-27 20:00:00+00:00,14762,21.5
2024-01-25 22:30:00+00:00,2024-01-27 21:00:00+00:00,14653,46.5
2024-01-26 02:30:00+00:00,2024-01-27 21:00:00+00:00,14925,42.5
2024-01-26 04:30:00+00:00,2024-01-27 21:00:00+00:00,14889,40.5
2024-01-26 07:30:00+00:00,2024-01-27 21:00:00+00:00,15159,37.5
2024-01-26 09:30:00+00:00,2024-01-27 21:00:00+00:00,15162,35.5
2024-01-26 11:30:00+00:00,2024-01-27 21:00:00+00:00,15168,33.5
2024-01-26 15:30:00+00:00,2024-01-27 21:00:00+00:00,15384,29.5
2024-01-26 18:30:00+00:00,2024-01-27 21:00:00+00:00,15401,26.5
2024-01-26 22:30:00+00:00,2024-01-27 21:00:00+00:00,15401,22.5
2024-01-27 02:30:00+00:00,2024-01-27 21:00:00+00:00,15401,18.5
2024-01-27 04:30:00+00:00,2024-01-27 21:00:00+00:00,15648,16.5
2024-01-27 07:30:00+00:00,2024-01-27 21:00:00+00:00,15655,13.5
2024-01-27 09:30:00+00:00,2024-01-27 21:00:00+00:00,15655,11.5
2024-01-27 11:30:00+00:00,2024-01-27 21:00:00+00:00,15655,9.5
2024-01-27 15:30:00+00:00,2024-01-27 21:00:00+00:00,15657,5.5
2024-01-27 18:30:00+00:00,2024-01-27 21:00:00+00:00,15417,2.5
2024-01-26 02:30:00+00:00,2024-01-27 22:00:00+00:00,15404,43.5
2024-01-26 04:30:00+00:00,2024-01-27 22:00:00+00:00,15365,41.5
2024-01-26 07:30:00+00:00,2024-01-27 22:00:00+00:00,15305,38.5
2024-01-26 09:30:00+00:00,2024-01-27 22:00:00+00:00,15304,36.5
2024-01-26 11:30:00+00:00,2024-01-27 22:00:00+00:00,15264,34.5
2024-01-26 15:30:00+00:00,2024-01-27 22:00:00+00:00,15753,30.5
2024-01-26 18:30:00+00:00,2024-01-27 22:00:00+00:00,15771,27.5
2024-01-26 22:30:00+00:00,2024-01-27 22:00:00+00:00,15771,23.5
2024-01-27 02:30:00+00:00,2024-01-27 22:00:00+00:00,15771,19.5
2024-01-27 04:30:00+00:00,2024-01-27 22:00:00+00:00,15977,17.5
2024-01-27 07:30:00+00:00,2024-01-27 22:00:00+00:00,16007,14.5
2024-01-27 09:30:00+00:00,2024-01-27 22:00:00+00:00,16003,12.5
2024-01-27 11:30:00+00:00,2024-01-27 22:00:00+00:00,16003,10.5
2024-01-27 15:30:00+00:00,2024-01-27 22:00:00+00:00,15983,6.5
2024-01-27 18:30:00+00:00,2024-01-27 22:00:00+00:00,15806,3.5
2024-01-26 02:30:00+00:00,2024-01-27 23:00:00+00:00,15806,44.5
2024-01-26 04:30:00+00:00,2024-01-27 23:00:00+00:00,15767,42.5
2024-01-26 07:30:00+00:00,2024-01-27 23:00:00+00:00,15762,39.5
2024-01-26 09:30:00+00:00,2024-01-27 23:00:00+00:00,15759,37.5
2024-01-26 11:30:00+00:00,2024-01-27 23:00:00+00:00,15674,35.5
2024-01-26 15:30:00+00:00,2024-01-27 23:00:00+00:00,16009,31.5
2024-01-26 18:30:00+00:00,2024-01-27 23:00:00+00:00,15973,28.5
2024-01-26 22:30:00+00:00,2024-01-27 23:00:00+00:00,15973,24.5
2024-01-27 02:30:00+00:00,2024-01-27 23:00:00+00:00,15973,20.5
2024-01-27 04:30:00+00:00,2024-01-27 23:00:00+00:00,16162,18.5
2024-01-27 07:30:00+00:00,2024-01-27 23:00:00+00:00,16116,15.5
2024-01-27 09:30:00+00:00,2024-01-27 23:00:00+00:00,16112,13.5
2024-01-27 11:30:00+00:00,2024-01-27 23:00:00+00:00,16112,11.5
2024-01-27 15:30:00+00:00,2024-01-27 23:00:00+00:00,16147,7.5
2024-01-27 18:30:00+00:00,2024-01-27 23:00:00+00:00,16074,4.5
2024-01-27 22:30:00+00:00,2024-01-27 23:00:00+00:00,16075,0.5
2024-01-26 02:30:00+00:00,2024-01-28 00:00:00+00:00,16125,45.5
2024-01-26 04:30:00+00:00,2024-01-28 00:00:00+00:00,16087,43.5
2024-01-26 07:30:00+00:00,2024-01-28 00:00:00+00:00,16142,40.5
2024-01-26 09:30:00+00:00,2024-01-28 00:00:00+00:00,16138,38.5
2024-01-26 11:30:00+00:00,2024-01-28 00:00:00+00:00,16043,36.5
2024-01-26 15:30:00+00:00,2024-01-28 00:00:00+00:00,16252,32.5
2024-01-26 18:30:00+00:00,2024-01-28 00:00:00+00:00,16117,29.5
2024-01-26 22:30:00+00:00,2024-01-28 00:00:00+00:00,16117,25.5
2024-01-27 02:30:00+00:00,2024-01-28 00:00:00+00:00,16117,21.5
2024-01-27 04:30:00+00:00,2024-01-28 00:00:00+00:00,16235,19.5
2024-01-27 07:30:00+00:00,2024-01-28 00:00:00+00:00,16207,16.5
2024-01-27 09:30:00+00:00,2024-01-28 00:00:00+00:00,16204,14.5
2024-01-27 11:30:00+00:00,2024-01-28 00:00:00+00:00,16204,12.5
2024-01-27 15:30:00+00:00,2024-01-28 00:00:00+00:00,16221,8.5
2024-01-27 18:30:00+00:00,2024-01-28 00:00:00+00:00,16158,5.5
2024-01-27 22:30:00+00:00,2024-01-28 00:00:00+00:00,16149,1.5
2024-01-26 02:30:00+00:00,2024-01-28 01:00:00+00:00,16338,46.5
2024-01-26 04:30:00+00:00,2024-01-28 01:00:00+00:00,16301,44.5
2024-01-26 07:30:00+00:00,2024-01-28 01:00:00+00:00,16274,41.5
2024-01-26 09:30:00+00:00,2024-01-28 01:00:00+00:00,16269,39.5
2024-01-26 11:30:00+00:00,2024-01-28 01:00:00+00:00,16115,37.5
2024-01-26 15:30:00+00:00,2024-01-28 01:00:00+00:00,16332,33.5
2024-01-26 18:30:00+00:00,2024-01-28 01:00:00+00:00,16144,30.5
2024-01-26 22:30:00+00:00,2024-01-28 01:00:00+00:00,16144,26.5
2024-01-27 02:30:00+00:00,2024-01-28 01:00:00+00:00,16144,22.5
2024-01-27 04:30:00+00:00,2024-01-28 01:00:00+00:00,16199,20.5
2024-01-27 07:30:00+00:00,2024-01-28 01:00:00+00:00,16230,17.5
2024-01-27 09:30:00+00:00,2024-01-28 01:00:00+00:00,16229,15.5
2024-01-27 11:30:00+00:00,2024-01-28 01:00:00+00:00,16229,13.5
2024-01-27 15:30:00+00:00,2024-01-28 01:00:00+00:00,16295,9.5
2024-01-27 18:30:00+00:00,2024-01-28 01:00:00+00:00,16254,6.5
2024-01-27 22:30:00+00:00,2024-01-28 01:00:00+00:00,16249,2.5
2024-01-26 02:30:00+00:00,2024-01-28 02:00:00+00:00,16418,47.5
2024-01-26 04:30:00+00:00,2024-01-28 02:00:00+00:00,16382,45.5
2024-01-26 07:30:00+00:00,2024-01-28 02:00:00+00:00,16466,42.5
2024-01-26 09:30:00+00:00,2024-01-28 02:00:00+00:00,16460,40.5
2024-01-26 11:30:00+00:00,2024-01-28 02:00:00+00:00,16293,38.5
2024-01-26 15:30:00+00:00,2024-01-28 02:00:00+00:00,16410,34.5
2024-01-26 18:30:00+00:00,2024-01-28 02:00:00+00:00,16222,31.5
2024-01-26 22:30:00+00:00,2024-01-28 02:00:00+00:00,16222,27.5
2024-01-27 02:30:00+00:00,2024-01-28 02:00:00+00:00,16222,23.5
2024-01-27 04:30:00+00:00,2024-01-28 02:00:00+00:00,16257,21.5
2024-01-27 07:30:00+00:00,2024-01-28 02:00:00+00:00,16254,18.5
2024-01-27 09:30:00+00:00,2024-01-28 02:00:00+00:00,16253,16.5
2024-01-27 11:30:00+00:00,2024-01-28 02:00:00+00:00,16253,14.5
2024-01-27 15:30:00+00:00,2024-01-28 02:00:00+00:00,16325,10.5
2024-01-27 18:30:00+00:00,2024-01-28 02:00:00+00:00,16288,7.5
2024-01-27 22:30:00+00:00,2024-01-28 02:00:00+00:00,16274,3.5
2024-01-26 04:30:00+00:00,2024-01-28 03:00:00+00:00,16606,46.5
2024-01-26 07:30:00+00:00,2024-01-28 03:00:00+00:00,16447,43.5
2024-01-26 09:30:00+00:00,2024-01-28 03:00:00+00:00,16441,41.5
2024-01-26 11:30:00+00:00,2024-01-28 03:00:00+00:00,16329,39.5
2024-01-26 15:30:00+00:00,2024-01-28 03:00:00+00:00,16601,35.5
2024-01-26 18:30:00+00:00,2024-01-28 03:00:00+00:00,16312,32.5
2024-01-26 22:30:00+00:00,2024-01-28 03:00:00+00:00,16312,28.5
2024-01-27 02:30:00+00:00,2024-01-28 03:00:00+00:00,16312,24.5
2024-01-27 04:30:00+00:00,2024-01-28 03:00:00+00:00,16366,22.5
2024-01-27 07:30:00+00:00,2024-01-28 03:00:00+00:00,16367,19.5
2024-01-27 09:30:00+00:00,2024-01-28 03:00:00+00:00,16365,17.5
2024-01-27 11:30:00+00:00,2024-01-28 03:00:00+00:00,16365,15.5
2024-01-27 15:30:00+00:00,2024-01-28 03:00:00+00:00,16439,11.5
2024-01-27 18:30:00+00:00,2024-01-28 03:00:00+00:00,16456,8.5
2024-01-27 22:30:00+00:00,2024-01-28 03:00:00+00:00,16432,4.5
2024-01-26 04:30:00+00:00,2024-01-28 04:00:00+00:00,16752,47.5
2024-01-26 07:30:00+00:00,2024-01-28 04:00:00+00:00,16585,44.5
2024-01-26 09:30:00+00:00,2024-01-28 04:00:00+00:00,16578,42.5
2024-01-26 11:30:00+00:00,2024-01-28 04:00:00+00:00,16512,40.5
2024-01-26 15:30:00+00:00,2024-01-28 04:00:00+00:00,16634,36.5
2024-01-26 18:30:00+00:00,2024-01-28 04:00:00+00:00,16504,33.5
2024-01-26 22:30:00+00:00,2024-01-28 04:00:00+00:00,16504,29.5
2024-01-27 02:30:00+00:00,2024-01-28 04:00:00+00:00,16504,25.5
2024-01-27 04:30:00+00:00,2024-01-28 04:00:00+00:00,16437,23.5
2024-01-27 07:30:00+00:00,2024-01-28 04:00:00+00:00,16464,20.5
2024-01-27 09:30:00+00:00,2024-01-28 04:00:00+00:00,16463,18.5
2024-01-27 11:30:00+00:00,2024-01-28 04:00:00+00:00,16463,16.5
2024-01-27 15:30:00+00:00,2024-01-28 04:00:00+00:00,16536,12.5
2024-01-27 18:30:00+00:00,2024-01-28 04:00:00+00:00,16598,9.5
2024-01-27 22:30:00+00:00,2024-01-28 04:00:00+00:00,16574,5.5
2024-01-26 07:30:00+00:00,2024-01-28 05:00:00+00:00,16762,45.5
2024-01-26 09:30:00+00:00,2024-01-28 05:00:00+00:00,16756,43.5
2024-01-26 11:30:00+00:00,2024-01-28 05:00:00+00:00,16727,41.5
2024-01-26 15:30:00+00:00,2024-01-28 05:00:00+00:00,16674,37.5
2024-01-26 18:30:00+00:00,2024-01-28 05:00:00+00:00,16680,34.5
2024-01-26 22:30:00+00:00,2024-01-28 05:00:00+00:00,16680,30.5
2024-01-27 02:30:00+00:00,2024-01-28 05:00:00+00:00,16680,26.5
2024-01-27 04:30:00+00:00,2024-01-28 05:00:00+00:00,16637,24.5
2024-01-27 07:30:00+00:00,2024-01-28 05:00:00+00:00,16617,21.5
2024-01-27 09:30:00+00:00,2024-01-28 05:00:00+00:00,16616,19.5
2024-01-27 11:30:00+00:00,2024-01-28 05:00:00+00:00,16616,17.5
2024-01-27 15:30:00+00:00,2024-01-28 05:00:00+00:00,16671,13.5
2024-01-27 18:30:00+00:00,2024-01-28 05:00:00+00:00,16715,10.5
2024-01-27 22:30:00+00:00,2024-01-28 05:00:00+00:00,16698,6.5
2024-01-26 07:30:00+00:00,2024-01-28 06:00:00+00:00,16880,46.5
2024-01-26 09:30:00+00:00,2024-01-28 06:00:00+00:00,16873,44.5
2024-01-26 11:30:00+00:00,2024-01-28 06:00:00+00:00,16875,42.5
2024-01-26 15:30:00+00:00,2024-01-28 06:00:00+00:00,16810,38.5
2024-01-26 18:30:00+00:00,2024-01-28 06:00:00+00:00,16932,35.5
2024-01-26 22:30:00+00:00,2024-01-28 06:00:00+00:00,16932,31.5
2024-01-27 02:30:00+00:00,2024-01-28 06:00:00+00:00,16932,27.5
2024-01-27 04:30:00+00:00,2024-01-28 06:00:00+00:00,16902,25.5
2024-01-27 07:30:00+00:00,2024-01-28 06:00:00+00:00,16828,22.5
2024-01-27 09:30:00+00:00,2024-01-28 06:00:00+00:00,16828,20.5
2024-01-27 11:30:00+00:00,2024-01-28 06:00:00+00:00,16828,18.5
2024-01-27 15:30:00+00:00,2024-01-28 06:00:00+00:00,16844,14.5
2024-01-27 18:30:00+00:00,2024-01-28 06:00:00+00:00,16836,11.5
2024-01-27 22:30:00+00:00,2024-01-28 06:00:00+00:00,16832,7.5
2024-01-26 07:30:00+00:00,2024-01-28 07:00:00+00:00,16977,47.5
2024-01-26 09:30:00+00:00,2024-01-28 07:00:00+00:00,16971,45.5
2024-01-26 11:30:00+00:00,2024-01-28 07:00:00+00:00,16974,43.5
2024-01-26 15:30:00+00:00,2024-01-28 07:00:00+00:00,16912,39.5
2024-01-26 18:30:00+00:00,2024-01-28 07:00:00+00:00,17049,36.5
2024-01-26 22:30:00+00:00,2024-01-28 07:00:00+00:00,17049,32.5
2024-01-27 02:30:00+00:00,2024-01-28 07:00:00+00:00,17049,28.5
2024-01-27 04:30:00+00:00,2024-01-28 07:00:00+00:00,17013,26.5
2024-01-27 07:30:00+00:00,2024-01-28 07:00:00+00:00,17017,23.5
2024-01-27 09:30:00+00:00,2024-01-28 07:00:00+00:00,17018,21.5
2024-01-27 11:30:00+00:00,2024-01-28 07:00:00+00:00,17018,19.5
2024-01-27 15:30:00+00:00,2024-01-28 07:00:00+00:00,17132,15.5
2024-01-27 18:30:00+00:00,2024-01-28 07:00:00+00:00,17102,12.5
2024-01-27 22:30:00+00:00,2024-01-28 07:00:00+00:00,17099,8.5
2024-01-26 09:30:00+00:00,2024-01-28 08:00:00+00:00,17095,46.5
2024-01-26 11:30:00+00:00,2024-01-28 08:00:00+00:00,17100,44.5
2024-01-26 15:30:00+00:00,2024-01-28 08:00:00+00:00,17086,40.5
2024-01-26 18:30:00+00:00,2024-01-28 08:00:00+00:00,17227,37.5
2024-01-26 22:30:00+00:00,2024-01-28 08:00:00+00:00,17227,33.5
2024-01-27 02:30:00+00:00,2024-01-28 08:00:00+00:00,17227,29.5
2024-01-27 04:30:00+00:00,2024-01-28 08:00:00+00:00,17177,27.5
2024-01-27 07:30:00+00:00,2024-01-28 08:00:00+00:00,17142,24.5
2024-01-27 09:30:00+00:00,2024-01-28 08:00:00+00:00,17145,22.5
2024-01-27 11:30:00+00:00,2024-01-28 08:00:00+00:00,17145,20.5
2024-01-27 15:30:00+00:00,2024-01-28 08:00:00+00:00,17270,16.5
2024-01-27 18:30:00+00:00,2024-01-28 08:00:00+00:00,17211,13.5
2024-01-27 22:30:00+00:00,2024-01-28 08:00:00+00:00,17206,9.5
2024-01-26 09:30:00+00:00,2024-01-28 09:00:00+00:00,17168,47.5
2024-01-26 11:30:00+00:00,2024-01-28 09:00:00+00:00,17174,45.5
2024-01-26 15:30:00+00:00,2024-01-28 09:00:00+00:00,17115,41.5
2024-01-26 18:30:00+00:00,2024-01-28 09:00:00+00:00,17385,38.5
2024-01-26 22:30:00+00:00,2024-01-28 09:00:00+00:00,17385,34.5
2024-01-27 02:30:00+00:00,2024-01-28 09:00:00+00:00,17385,30.5
2024-01-27 04:30:00+00:00,2024-01-28 09:00:00+00:00,17281,28.5
2024-01-27 07:30:00+00:00,2024-01-28 09:00:00+00:00,17195,25.5
2024-01-27 09:30:00+00:00,2024-01-28 09:00:00+00:00,17196,23.5
2024-01-27 11:30:00+00:00,2024-01-28 09:00:00+00:00,17196,21.5
2024-01-27 15:30:00+00:00,2024-01-28 09:00:00+00:00,17311,17.5
2024-01-27 18:30:00+00:00,2024-01-28 09:00:00+00:00,17288,14.5
2024-01-27 22:30:00+00:00,2024-01-28 09:00:00+00:00,17283,10.5
2024-01-26 11:30:00+00:00,2024-01-28 10:00:00+00:00,17316,46.5
2024-01-26 15:30:00+00:00,2024-01-28 10:00:00+00:00,17233,42.5
2024-01-26 18:30:00+00:00,2024-01-28 10:00:00+00:00,16895,39.5
2024-01-26 22:30:00+00:00,2024-01-28 10:00:00+00:00,16895,35.5
2024-01-27 02:30:00+00:00,2024-01-28 10:00:00+00:00,16895,31.5
2024-01-27 04:30:00+00:00,2024-01-28 10:00:00+00:00,17242,29.5
2024-01-27 07:30:00+00:00,2024-01-28 10:00:00+00:00,17023,26.5
2024-01-27 09:30:00+00:00,2024-01-28 10:00:00+00:00,17024,24.5
2024-01-27 11:30:00+00:00,2024-01-28 10:00:00+00:00,17024,22.5
2024-01-27 15:30:00+00:00,2024-01-28 10:00:00+00:00,17069,18.5
2024-01-27 18:30:00+00:00,2024-01-28 10:00:00+00:00,17046,15.5
2024-01-27 22:30:00+00:00,2024-01-28 10:00:00+00:00,17041,11.5
2024-01-26 11:30:00+00:00,2024-01-28 11:00:00+00:00,16926,47.5
2024-01-26 15:30:00+00:00,2024-01-28 11:00:00+00:00,17013,43.5
2024-01-26 18:30:00+00:00,2024-01-28 11:00:00+00:00,16996,40.5
2024-01-26 22:30:00+00:00,2024-01-28 11:00:00+00:00,16996,36.5
2024-01-27 02:30:00+00:00,2024-01-28 11:00:00+00:00,16996,32.5
2024-01-27 04:30:00+00:00,2024-01-28 11:00:00+00:00,17097,30.5
2024-01-27 07:30:00+00:00,2024-01-28 11:00:00+00:00,16909,27.5
2024-01-27 09:30:00+00:00,2024-01-28 11:00:00+00:00,16909,25.5
2024-01-27 11:30:00+00:00,2024-01-28 11:00:00+00:00,16909,23.5
2024-01-27 15:30:00+00:00,2024-01-28 11:00:00+00:00,16903,19.5
2024-01-27 18:30:00+00:00,2024-01-28 11:00:00+00:00,16997,16.5
2024-01-27 22:30:00+00:00,2024-01-28 11:00:00+00:00,16991,12.5
2024-01-26 15:30:00+00:00,2024-01-28 12:00:00+00:00,16960,44.5
2024-01-26 18:30:00+00:00,2024-01-28 12:00:00+00:00,16610,41.5
2024-01-26 22:30:00+00:00,2024-01-28 12:00:00+00:00,16610,37.5
2024-01-27 02:30:00+00:00,2024-01-28 12:00:00+00:00,16610,33.5
2024-01-27 04:30:00+00:00,2024-01-28 12:00:00+00:00,17046,31.5
2024-01-27 07:30:00+00:00,2024-01-28 12:00:00+00:00,16862,28.5
2024-01-27 09:30:00+00:00,2024-01-28 12:00:00+00:00,16862,26.5
2024-01-27 11:30:00+00:00,2024-01-28 12:00:00+00:00,16862,24.5
2024-01-27 15:30:00+00:00,2024-01-28 12:00:00+00:00,16745,20.5
2024-01-27 18:30:00+00:00,2024-01-28 12:00:00+00:00,16779,17.5
2024-01-27 22:30:00+00:00,2024-01-28 12:00:00+00:00,16774,13.5
2024-01-26 15:30:00+00:00,2024-01-28 13:00:00+00:00,16988,45.5
2024-01-26 18:30:00+00:00,2024-01-28 13:00:00+00:00,16626,42.5
2024-01-26 22:30:00+00:00,2024-01-28 13:00:00+00:00,16626,38.5
2024-01-27 02:30:00+00:00,2024-01-28 13:00:00+00:00,16626,34.5
2024-01-27 04:30:00+00:00,2024-01-28 13:00:00+00:00,16770,32.5
2024-01-27 07:30:00+00:00,2024-01-28 13:00:00+00:00,16654,29.5
2024-01-27 09:30:00+00:00,2024-01-28 13:00:00+00:00,16656,27.5
2024-01-27 11:30:00+00:00,2024-01-28 13:00:00+00:00,16656,25.5
2024-01-27 15:30:00+00:00,2024-01-28 13:00:00+00:00,16749,21.5
2024-01-27 18:30:00+00:00,2024-01-28 13:00:00+00:00,16832,18.5
2024-01-27 22:30:00+00:00,2024-01-28 13:00:00+00:00,16829,14.5
2024-01-26 15:30:00+00:00,2024-01-28 14:00:00+00:00,16868,46.5
2024-01-26 18:30:00+00:00,2024-01-28 14:00:00+00:00,16631,43.5
2024-01-26 22:30:00+00:00,2024-01-28 14:00:00+00:00,16631,39.5
2024-01-27 02:30:00+00:00,2024-01-28 14:00:00+00:00,16631,35.5
2024-01-27 04:30:00+00:00,2024-01-28 14:00:00+00:00,16781,33.5
2024-01-27 07:30:00+00:00,2024-01-28 14:00:00+00:00,16735,30.5
2024-01-27 09:30:00+00:00,2024-01-28 14:00:00+00:00,16738,28.5
2024-01-27 11:30:00+00:00,2024-01-28 14:00:00+00:00,16738,26.5
2024-01-27 15:30:00+00:00,2024-01-28 14:00:00+00:00,16755,22.5
2024-01-27 18:30:00+00:00,2024-01-28 14:00:00+00:00,16737,19.5
2024-01-27 22:30:00+00:00,2024-01-28 14:00:00+00:00,16733,15.5
2024-01-26 15:30:00+00:00,2024-01-28 15:00:00+00:00,16883,47.5
2024-01-26 18:30:00+00:00,2024-01-28 15:00:00+00:00,16458,44.5
2024-01-26 22:30:00+00:00,2024-01-28 15:00:00+00:00,16458,40.5
2024-01-27 02:30:00+00:00,2024-01-28 15:00:00+00:00,16458,36.5
2024-01-27 04:30:00+00:00,2024-01-28 15:00:00+00:00,17055,34.5
2024-01-27 07:30:00+00:00,2024-01-28 15:00:00+00:00,17107,31.5
2024-01-27 09:30:00+00:00,2024-01-28 15:00:00+00:00,17110,29.5
2024-01-27 11:30:00+00:00,2024-01-28 15:00:00+00:00,17110,27.5
2024-01-27 15:30:00+00:00,2024-01-28 15:00:00+00:00,17060,23.5
2024-01-27 18:30:00+00:00,2024-01-28 15:00:00+00:00,16982,20.5
2024-01-27 22:30:00+00:00,2024-01-28 15:00:00+00:00,16981,16.5
2024-01-26 18:30:00+00:00,2024-01-28 16:00:00+00:00,16724,45.5
2024-01-26 22:30:00+00:00,2024-01-28 16:00:00+00:00,16724,41.5
2024-01-27 02:30:00+00:00,2024-01-28 16:00:00+00:00,16724,37.5
2024-01-27 04:30:00+00:00,2024-01-28 16:00:00+00:00,16393,35.5
2024-01-27 07:30:00+00:00,2024-01-28 16:00:00+00:00,17208,32.5
2024-01-27 09:30:00+00:00,2024-01-28 16:00:00+00:00,17213,30.5
2024-01-27 11:30:00+00:00,2024-01-28 16:00:00+00:00,17213,28.5
2024-01-27 15:30:00+00:00,2024-01-28 16:00:00+00:00,17135,24.5
2024-01-27 18:30:00+00:00,2024-01-28 16:00:00+00:00,17263,21.5
2024-01-27 22:30:00+00:00,2024-01-28 16:00:00+00:00,17265,17.5
2024-01-26 18:30:00+00:00,2024-01-28 17:00:00+00:00,17174,46.5
2024-01-26 22:30:00+00:00,2024-01-28 17:00:00+00:00,17174,42.5
2024-01-27 02:30:00+00:00,2024-01-28 17:00:00+00:00,17174,38.5
2024-01-27 04:30:00+00:00,2024-01-28 17:00:00+00:00,16997,36.5
2024-01-27 07:30:00+00:00,2024-01-28 17:00:00+00:00,17435,33.5
2024-01-27 09:30:00+00:00,2024-01-28 17:00:00+00:00,17440,31.5
2024-01-27 11:30:00+00:00,2024-01-28 17:00:00+00:00,17440,29.5
2024-01-27 15:30:00+00:00,2024-01-28 17:00:00+00:00,17468,25.5
2024-01-27 18:30:00+00:00,2024-01-28 17:00:00+00:00,17691,22.5
2024-01-27 22:30:00+00:00,2024-01-28 17:00:00+00:00,17693,18.5
2024-01-26 18:30:00+00:00,2024-01-28 18:00:00+00:00,17195,47.5
2024-01-26 22:30:00+00:00,2024-01-28 18:00:00+00:00,17195,43.5
2024-01-27 02:30:00+00:00,2024-01-28 18:00:00+00:00,17195,39.5
2024-01-27 04:30:00+00:00,2024-01-28 18:00:00+00:00,17174,37.5
2024-01-27 07:30:00+00:00,2024-01-28 18:00:00+00:00,17397,34.5
2024-01-27 09:30:00+00:00,2024-01-28 18:00:00+00:00,17402,32.5
2024-01-27 11:30:00+00:00,2024-01-28 18:00:00+00:00,17402,30.5
